gender,age,ethnic_group,social_class,religion,marital_status,income,education,party_id,eu_vote,x01_1,x01_2,x01_3,x01_4,x01_5,x01_6,wt_vote
female,75-84,british,working_class,no_religion,married,12,below_gcse,no_party,leave,1,1,1,0,0,1,0.8710792745365463
female,55-64,british,working_class,no_religion,married,13,no_qual,labour,no_vote,1,1,0,1,1,0,1.5513283604145267
female,18-24,british,working_class,christian,married,10,undergrad,labour,leave,0,0,1,0,1,1,2.3690178958492236
female,25-34,british,working_class,christian,married,9,a_level,labour,no_vote,0,0,1,0,0,0,1.4972491317646948
male,35-44,british,working_class,no_religion,married,15,undergrad,cons,remain,1,1,1,1,1,1,0.7779806788854539
female,35-44,british,middle_class,christian,separated,13,a_level,no_party,no_vote,1,0,1,0,0,1,0.4807794436194696
female,25-34,british,middle_class,no_religion,single,6,undergrad,cons,no_vote,0,0,1,0,0,0,0.6255736362540336
male,75-84,british,middle_class,christian,widowed,5,undergrad,cons,remain,1,1,1,1,1,1,0.39143480078964166
female,55-64,british,working_class,christian,married,3,gcse,cons,leave,1,1,1,1,1,1,0.8884484699061341
female,65-74,british,working_class,christian,widowed,5,no_qual,no_party,remain,1,1,1,1,1,1,0.45552703217281976
female,35-44,british,working_class,christian,single,5,a_level,labour,remain,1,0,1,1,1,1,0.4197467896309169
female,35-44,british,working_class,no_religion,single,5,below_gcse,no_party,leave,0,0,1,1,1,1,0.7190876911620099
male,45-54,other,middle_class,other_religion,married,5,undergrad,labour,remain,1,1,1,0,1,1,0.7821090927047483
male,45-54,other,working_class,other_religion,married,5,a_level,labour,no_vote,0,0,0,0,0,0,1.663811561607792
female,65-74,british,working_class,christian,married,6,undergrad,ukip,leave,1,1,1,0,1,0,0.6455798786364246
male,45-54,british,working_class,christian,separated,8,undergrad,no_party,leave,1,1,1,1,1,1,0.39372076604509393
female,18-24,other,working_class,other_religion,married,6,gcse,no_party,leave,0,0,0,0,0,0,1.6456045493960343
female,25-34,british,middle_class,christian,single,5,a_level,labour,no_vote,1,0,1,0,0,0,0.7486245658823474
female,55-64,other,working_class,christian,single,5,undergrad,no_party,remain,1,0,1,0,1,0,0.3739670047070025
male,18-24,other,working_class,no_religion,single,14,undergrad,labour,remain,1,1,1,1,0,1,0.9080529116539628
female,45-54,british,working_class,no_religion,married,9,gcse,labour,leave,1,0,1,0,0,1,1.7748171908946015
male,25-34,other,working_class,other_religion,single,4,a_level,no_party,no_vote,1,0,1,0,0,0,0.8193134972386565
male,35-44,other,middle_class,other_religion,married,5,postgrad,labour,remain,1,0,1,1,1,1,1.2530208781070296
female,65-74,british,working_class,christian,married,2,undergrad,labour,remain,1,0,1,1,1,1,0.5636265965697842
female,55-64,british,working_class,christian,married,6,gcse,ukip,remain,1,0,0,1,1,0,1.163496270310895
male,35-44,other,working_class,other_religion,married,5,a_level,no_party,no_vote,1,0,1,1,1,0,0.7869876008848581
male,35-44,british,middle_class,christian,married,15,postgrad,cons,remain,1,0,1,1,1,1,0.8377652517544634
female,45-54,british,working_class,no_religion,married,13,below_gcse,labour,remain,1,0,1,0,1,1,1.3311128931709515
female,75-84,british,working_class,christian,married,5,no_qual,cons,leave,1,1,1,1,0,1,0.997737253281627
male,55-64,british,working_class,christian,separated,8,undergrad,cons,no_vote,1,1,1,1,1,1,0.6121463796971337
male,55-64,british,working_class,no_religion,married,6,gcse,labour,leave,1,1,1,0,1,1,0.48617014199713443
female,25-34,british,working_class,no_religion,single,14,undergrad,labour,remain,1,0,1,1,0,1,0.7303212910543618
female,35-44,british,working_class,christian,married,9,undergrad,labour,leave,1,0,1,1,1,1,0.6683097552421143
male,25-34,british,middle_class,no_religion,single,10,no_qual,no_party,leave,1,0,1,0,0,0,1.638626994477313
female,35-44,british,working_class,no_religion,married,11,a_level,labour,leave,1,0,1,0,1,1,0.8394935792618338
female,45-54,british,middle_class,christian,married,12,a_level,labour,remain,1,0,1,0,0,1,0.4437042977236504
male,75-84,british,working_class,christian,married,5,no_qual,cons,leave,1,1,0,1,1,1,1.0919486690207427
female,45-54,british,working_class,no_religion,separated,5,no_qual,cons,leave,0,0,0,0,0,0,0.5082204573350513
female,45-54,british,working_class,no_religion,separated,7,gcse,labour,no_vote,1,0,1,0,0,0,0.7601304093101273
male,25-34,other,working_class,other_religion,married,7,no_qual,cons,no_vote,1,0,1,0,0,0,1.638626994477313
female,55-64,british,middle_class,christian,married,8,undergrad,cons,leave,1,1,1,1,1,1,0.747934009414005
male,35-44,british,middle_class,christian,married,15,undergrad,cons,remain,1,1,1,1,1,1,0.8377652517544634
female,35-44,british,working_class,christian,separated,5,a_level,no_party,leave,1,1,1,0,0,0,0.7190876911620099
female,65-74,british,middle_class,christian,married,11,postgrad,cons,remain,1,1,1,1,1,1,0.6455798786364246
female,55-64,british,working_class,no_religion,married,5,undergrad,cons,leave,1,1,1,1,1,0,0.747934009414005
male,55-64,british,working_class,no_religion,married,6,gcse,cons,leave,1,0,1,0,0,0,0.9723402839942689
female,75-84,british,middle_class,christian,widowed,5,gcse,cons,leave,1,1,1,1,1,1,0.4988686266408135
male,65-74,british,working_class,no_religion,married,7,no_qual,cons,leave,1,0,1,0,1,0,0.9970804134015376
female,65-74,british,middle_class,christian,widowed,14,no_qual,cons,no_vote,1,0,0,0,0,0,0.45552703217281976
male,45-54,british,working_class,no_religion,married,9,no_qual,cons,leave,1,1,1,1,1,1,0.48560110965543496
female,35-44,other,working_class,no_religion,married,3,undergrad,no_party,remain,1,0,1,0,1,0,0.5724562173550719
male,45-54,british,working_class,no_religion,married,11,undergrad,labour,leave,1,1,1,1,1,1,0.7821090927047483
male,65-74,british,working_class,christian,married,5,no_qual,labour,remain,1,1,1,1,1,1,0.8705058173419263
male,18-24,british,working_class,no_religion,single,5,a_level,cons,leave,1,0,1,1,0,1,0.5256383545857569
male,45-54,british,middle_class,christian,separated,9,no_qual,labour,remain,0,0,0,0,1,1,0.48560110965543496
female,55-64,british,working_class,christian,married,11,undergrad,labour,remain,1,0,1,0,0,1,0.6529873593260159
male,75-84,british,working_class,christian,married,3,no_qual,no_party,no_vote,1,1,0,1,1,0,1.633195548799371
male,55-64,british,working_class,no_religion,married,12,a_level,labour,leave,1,1,1,0,1,0,0.8489063291949792
female,45-54,british,middle_class,no_religion,married,9,undergrad,cons,remain,1,1,1,1,0,1,1.224265951914056
male,18-24,british,working_class,no_religion,single,7,a_level,cons,no_vote,1,0,1,0,0,1,1.2041360263172314
male,35-44,british,working_class,christian,married,9,undergrad,cons,remain,1,0,1,1,1,1,0.8377652517544634
female,45-54,british,middle_class,christian,married,13,undergrad,cons,remain,1,0,1,1,1,1,0.8185398115386296
female,65-74,british,working_class,christian,married,2,no_qual,cons,leave,1,0,1,0,1,1,0.9110540643456395
male,45-54,british,middle_class,christian,married,8,a_level,cons,leave,1,1,1,1,1,0,1.1124184250529912
female,55-64,british,working_class,christian,single,6,gcse,no_party,leave,1,1,1,0,0,0,0.7756641802072634
female,18-24,british,middle_class,no_religion,single,6,a_level,labour,no_vote,0,0,1,1,1,1,1.4408615981761987
male,65-74,british,middle_class,no_religion,single,5,undergrad,labour,remain,1,1,1,1,1,1,0.3084235403282804
male,35-44,british,working_class,christian,single,7,a_level,labour,leave,1,1,1,0,0,1,0.5261770790116299
female,35-44,other,working_class,other_religion,married,5,no_qual,labour,no_vote,1,1,1,0,0,0,0.8394935792618338
male,35-44,other,working_class,other_religion,widowed,1,no_qual,no_party,remain,1,0,1,0,1,0,0.4593814120457979
female,18-24,other,middle_class,other_religion,married,1,undergrad,labour,remain,1,0,1,0,1,0,0.2765692330942338
female,18-24,british,working_class,no_religion,single,3,a_level,no_party,leave,0,0,0,0,1,1,0.8228022746980171
female,65-74,british,working_class,christian,married,4,undergrad,cons,leave,1,0,1,0,0,1,0.5995100312462663
male,55-64,british,middle_class,christian,separated,9,undergrad,no_party,no_vote,1,1,0,0,0,1,1.2242927593942674
male,65-74,british,middle_class,christian,married,4,gcse,cons,leave,1,0,0,1,1,1,0.9970804134015376
male,45-54,british,middle_class,no_religion,married,13,no_qual,cons,leave,1,0,1,0,1,1,1.1124184250529912
male,65-74,british,working_class,christian,married,5,undergrad,lib_dem,leave,1,1,0,1,1,1,0.7065388075918987
male,45-54,british,middle_class,no_religion,married,11,undergrad,no_party,leave,1,0,0,0,0,0,0.8958304952634724
male,55-64,british,middle_class,christian,married,7,postgrad,cons,leave,1,1,1,1,1,1,0.35975910638252834
male,65-74,british,middle_class,christian,married,7,a_level,cons,leave,1,1,1,1,0,0,0.9970804134015376
female,45-54,british,working_class,christian,separated,3,no_qual,no_party,no_vote,1,0,1,1,1,1,0.7601304093101273
female,55-64,british,working_class,christian,single,3,a_level,labour,leave,1,1,1,0,0,1,0.39047633900892703
female,35-44,british,working_class,no_religion,single,4,undergrad,labour,remain,1,0,1,1,1,1,0.33415487762105717
female,45-54,british,middle_class,christian,married,5,a_level,labour,leave,1,0,1,0,1,1,0.4437042977236504
male,65-74,british,working_class,christian,married,6,no_qual,cons,leave,1,1,1,1,0,1,0.9970804134015376
male,65-74,british,working_class,no_religion,widowed,12,undergrad,labour,remain,1,1,1,1,1,1,0.3084235403282804
female,65-74,british,working_class,christian,married,7,gcse,cons,remain,1,1,1,1,1,1,0.9110540643456395
female,35-44,british,working_class,christian,married,9,undergrad,labour,remain,1,0,1,0,0,0,0.6683097552421143
male,35-44,british,working_class,christian,separated,3,a_level,cons,leave,1,1,1,0,1,0,0.7869876008848581
female,75-84,british,middle_class,no_religion,married,9,undergrad,cons,leave,1,1,1,0,1,1,0.8193357449917016
male,85plus,british,middle_class,no_religion,widowed,8,below_gcse,labour,remain,1,0,1,0,1,1,0.5070125342712386
male,65-74,british,working_class,christian,married,4,gcse,labour,leave,1,0,0,1,0,0,0.8705058173419263
male,25-34,british,middle_class,no_religion,married,15,postgrad,labour,remain,1,0,1,1,1,1,0.9155003281975834
male,65-74,british,working_class,christian,married,3,a_level,labour,remain,1,0,1,1,1,1,0.8705058173419263
male,65-74,british,middle_class,no_religion,married,6,undergrad,cons,remain,1,1,1,1,1,0,0.7065388075918987
male,65-74,british,middle_class,christian,married,6,gcse,cons,remain,1,1,1,1,1,1,0.9970804134015376
male,65-74,british,middle_class,christian,married,4,no_qual,no_party,leave,1,0,1,0,1,1,0.9970804134015376
male,55-64,british,working_class,christian,widowed,5,undergrad,labour,leave,1,1,1,1,1,0,0.35732287010343255
female,18-24,other,working_class,no_religion,single,4,gcse,labour,no_vote,1,1,1,0,1,1,0.48028719939206593
male,65-74,british,working_class,christian,single,4,undergrad,green_party,leave,1,0,1,0,1,1,0.30629840275533404
female,55-64,british,working_class,no_religion,married,4,gcse,labour,remain,1,1,1,1,1,1,0.3878320901036317
male,55-64,british,working_class,christian,separated,5,no_qual,labour,remain,1,0,0,1,1,1,0.8489063291949792
male,65-74,british,middle_class,no_religion,widowed,10,no_qual,cons,leave,0,0,1,0,1,1,0.4985402067007688
female,25-34,british,working_class,no_religion,single,14,undergrad,labour,remain,1,0,1,1,1,1,0.3651606455271809
male,18-24,british,working_class,christian,married,2,no_qual,no_party,no_vote,1,0,1,1,0,1,1.8009908836592998
female,55-64,british,working_class,christian,married,6,no_qual,cons,leave,1,1,1,1,1,1,0.8884484699061341
female,25-34,british,middle_class,no_religion,single,3,no_qual,labour,leave,1,0,0,0,1,1,0.7486245658823474
female,25-34,british,working_class,christian,single,2,no_qual,no_party,no_vote,1,1,0,1,1,0,0.7486245658823474
female,55-64,british,working_class,no_religion,single,3,no_qual,labour,no_vote,1,0,1,0,0,0,0.664413139350942
male,35-44,other,working_class,christian,single,6,undergrad,labour,remain,1,1,1,1,0,1,0.3657074772591552
male,45-54,british,working_class,christian,married,10,a_level,cons,leave,1,1,1,0,0,1,1.1124184250529912
male,65-74,british,working_class,no_religion,married,5,gcse,cons,leave,1,1,1,0,1,1,0.4985402067007688
male,45-54,british,working_class,no_religion,married,12,undergrad,labour,remain,1,1,1,1,1,1,0.7821090927047483
female,25-34,british,working_class,no_religion,single,3,a_level,no_party,no_vote,0,0,1,0,0,0,0.7486245658823474
male,55-64,british,working_class,christian,married,11,a_level,cons,remain,1,1,1,1,1,1,0.9723402839942689
male,25-34,british,working_class,no_religion,single,11,undergrad,lib_dem,remain,1,1,1,0,0,1,0.8501684276823636
female,65-74,other,working_class,christian,widowed,4,no_qual,labour,leave,1,0,1,0,0,0,0.3977000512026413
female,55-64,other,working_class,other_religion,married,4,no_qual,labour,remain,0,0,1,0,0,0,0.7756641802072634
male,25-34,british,middle_class,no_religion,married,15,undergrad,green_party,remain,1,1,1,1,1,1,0.799281934298209
female,45-54,british,working_class,no_religion,separated,7,a_level,labour,no_vote,1,0,1,0,0,0,0.4437042977236504
male,65-74,other,working_class,christian,married,3,a_level,labour,leave,0,0,0,0,0,0,1.3057587260128902
male,35-44,other,working_class,christian,married,11,undergrad,labour,remain,1,1,1,0,1,1,1.4628299090366208
female,18-24,british,middle_class,no_religion,single,1,a_level,labour,no_vote,1,0,1,0,1,0,1.4408615981761987
female,35-44,british,working_class,no_religion,married,12,undergrad,labour,remain,0,1,1,1,1,1,0.6683097552421143
female,35-44,british,working_class,no_religion,married,10,postgrad,labour,no_vote,1,0,1,0,1,0,1.7173686520652165
male,75-84,british,middle_class,christian,married,6,no_qual,labour,leave,1,1,1,1,0,1,0.9533310010358532
male,75-84,british,working_class,christian,married,5,gcse,cons,leave,1,1,1,1,1,1,1.0919486690207427
female,35-44,british,working_class,no_religion,married,13,gcse,labour,leave,1,0,1,0,0,0,0.8394935792618338
female,45-54,british,working_class,christian,married,12,gcse,labour,remain,1,0,1,1,1,1,1.3311128931709515
female,18-24,british,working_class,no_religion,married,6,gcse,labour,remain,1,0,1,0,0,1,0.9605743987841319
female,75-84,british,middle_class,christian,separated,3,undergrad,labour,remain,1,1,1,0,1,0,0.3576624928064993
male,45-54,british,working_class,no_religion,married,13,postgrad,labour,remain,1,1,1,1,1,1,0.7821090927047483
female,65-74,british,working_class,christian,married,5,a_level,labour,leave,1,1,1,0,0,0,0.7954001024052826
female,65-74,british,middle_class,christian,widowed,4,undergrad,cons,leave,1,1,1,1,1,1,0.3227899393182123
male,25-34,other,working_class,no_religion,single,13,no_qual,no_party,remain,0,0,0,1,0,0,1.638626994477313
male,45-54,other,working_class,other_religion,separated,5,below_gcse,labour,no_vote,1,0,1,0,1,0,0.831905780803896
male,25-34,other,middle_class,no_religion,married,15,undergrad,cons,remain,0,1,1,0,1,1,0.9155003281975834
male,65-74,british,middle_class,christian,single,1,undergrad,no_party,no_vote,1,1,1,1,1,0,0.5283746701426598
male,45-54,british,working_class,no_religion,separated,9,undergrad,labour,remain,1,1,0,1,1,0,0.6699336785927462
female,65-74,british,middle_class,christian,married,8,below_gcse,labour,remain,1,0,1,0,1,1,1.3665810965184593
male,35-44,other,working_class,christian,married,6,undergrad,lib_dem,no_vote,0,0,0,0,0,0,1.2530208781070296
male,55-64,british,working_class,christian,married,9,no_qual,labour,no_vote,1,1,0,1,0,0,0.8489063291949792
female,25-34,british,working_class,christian,single,6,undergrad,labour,remain,1,0,1,0,1,0,0.3651606455271809
female,35-44,british,middle_class,christian,married,14,postgrad,lib_dem,remain,1,1,1,1,1,1,0.6683097552421143
female,55-64,british,working_class,christian,married,13,postgrad,labour,remain,1,1,1,1,1,1,0.6529873593260159
female,85plus,british,middle_class,christian,widowed,4,a_level,cons,leave,0,1,1,0,0,0,0.7461431508461818
male,55-64,british,working_class,christian,single,14,no_qual,cons,remain,0,0,0,1,0,0,0.48617014199713443
male,45-54,british,working_class,no_religion,married,6,gcse,cons,leave,1,0,1,0,0,1,1.1124184250529912
male,75-84,british,working_class,christian,married,4,no_qual,cons,leave,1,0,0,0,0,1,1.0919486690207427
male,85plus,british,working_class,christian,widowed,8,no_qual,labour,leave,1,0,1,0,1,1,0.4766655005179266
female,45-54,british,working_class,christian,married,10,gcse,labour,leave,1,0,1,0,0,0,1.3311128931709515
female,25-34,british,working_class,no_religion,single,7,undergrad,labour,leave,1,0,1,0,0,0,0.3651606455271809
female,35-44,british,working_class,no_religion,single,7,undergrad,labour,leave,1,0,1,0,0,0,0.6683097552421143
male,25-34,british,middle_class,christian,married,13,undergrad,labour,leave,0,0,1,0,0,1,0.799281934298209
male,85plus,british,middle_class,christian,widowed,6,no_qual,cons,leave,1,1,1,1,1,0,0.5459743345103714
